"[33, 54, 28, 59, 51, 39, 1, 55, 111, 68, 67, 39, 78, 75, 12, 3, 58, 19, 53, -2, -2, 38, 51, 183, 51, 71, 7, 80, 54, 131]","(True, '29분 18초')"
"[88, 50, 4, 82, 100, 2, 47, 50, 88, 48, 61, 38, 52, 54, 128, 38, 51, 155, 64, 61, 77, 137, -2, -2, 9, 80, 5, 117, 53, 57]","(True, '19분 43초')"
"[99, 60, 239, 144, -1, -1, 55, 54, 85, 48, 52, 180, 125, 52, 67, 128, 56, 459, 85, 0, 2, 86, -1, -1, 135, 52, 290, 93, 54, 220]","(True, '18분 39초')"
"[46, 55, 11, 66, 67, 3, 153, -2, -2, 145, 53, 631, 12, 43, 23, 17, 52, 956, 139, 47, 107, 157, 57, 122, 68, 65, 34, 78, -2, -2]","(False, '24분 41초')"
"[74, -1, -1, 64, 47, 17, 87, 33, 3, 48, 0, 1, 3, -2, -2, 99, 52, 151, 45, 50, 4, 141, 52, 143, 24, 77, 13, 52, 55, 47]","(False, '14분 32초')"
"[87, 61, 175, 37, 31, 26, 32, 53, 133, 49, 40, 30, 105, 70, 23, 33, 60, 321, 89, 52, 431, 157, 54, 97, 48, 58, 43, 80, 55, 67]","(False, '26분 57초')"
"[0, 60, 52, 144, 50, 2, 121, -1, -1, 126, 56, 25, 97, -2, -2, 33, -1, -1, 139, 55, 73, 157, -2, -2, 28, 64, 11, 151, 100, 2]","(True, '15분 13초')"
"[38, 49, 109, 153, 64, 22, 157, 55, 11, 28, 52, 66, 65, 54, 28, 46, 0, 3, 144, 48, 21, 121, 67, 3, 51, 0, 1, 80, 76, 21]","(True, '26분 9초')"
"[42, 56, 94, 139, 52, 69, 1, 58, 161, 16, 55, 97, 70, 100, 7, 128, 49, 65, 64, 41, 32, 111, 57, 317, 48, 69, 39, 105, 69, 55]","(True, '17분 37초')"
"[3, 64, 42, 139, 0, 1, 157, 54, 28, 48, 55, 11, 52, 48, 91, 47, 62, 126, 121, 0, 1, 63, 58, 168, 28, 59, 81, 65, -1, -1]","(False, '19분 48초')"
"[47, -2, -2, 60, 48, 31, 52, 73, 15, 28, 51, 35, 93, 100, 1, 101, 58, 36, 121, 41, 22, 149, 52, 118, 50, 45, 11, 80, 57, 54]","(False, '30분 10초')"
"[58, 53, 409, 37, -2, -2, 32, 55, 148, 50, 47, 88, 117, -1, -1, 33, -2, -2, 64, -2, -2, 25, -2, -2, 145, 53, 631, 108, 53, 223]","(True, '29분 17초')"
"[33, 45, 29, 82, 72, 60, 149, 60, 5, 28, 0, 1, 80, 66, 41, 144, 50, 18, 95, -2, -2, 157, 0, 6, 16, 53, 19, 52, 51, 181]","(False, '29분 59초')"
"[0, -2, -2, 83, 33, 3, 63, 40, 20, 24, 58, 55, 80, 47, 15, 139, 45, 11, 22, 40, 10, 100, -2, -2, 134, -2, -2, 15, -2, -2]","(False, '22분 50초')"
"[149, 60, 10, 37, 57, 60, 1, -2, -2, 28, 56, 259, 65, 43, 14, 36, 53, 32, 64, 49, 57, 25, 40, 20, 51, 64, 11, 80, 38, 16]","(True, '25분 2초')"
"[17, 66, 59, 82, 68, 37, 67, 57, 65, 68, 54, 57, 78, 100, 2, 69, 63, 57, 60, 33, 6, 63, 53, 60, 51, -2, -2, 121, -1, -1]","(True, '24분 21초')"
"[89, 0, 1, 29, 54, 326, 81, 50, 1203, 28, 0, 1, 52, 47, 15, 98, 57, 90, 122, 47, 57, 1, 57, 289, 50, 54, 283, 13, 80, 15]","(False, '26분 53초')"
