"[99, 59, 68, 37, -1, -1, 32, -2, -2, 28, 28, 18, 80, -2, -2, 141, 51, 378, 139, -2, -2, 0, 50, 14, 153, 55, 11, 151, 54, 443]","(False, '22분 32초')"
"[124, 54, 230, 139, 61, 18, 157, 39, 23, 28, 54, 132, 90, 50, 2, 117, 56, 9, 64, 43, 150, 149, 52, 93, 62, 52, 492, 69, 55, 120]","(True, '46분 19초')"
"[111, 53, 53, 37, 53, 32, 1, 100, 3, 50, 63, 78, 65, 46, 72, 17, -2, -2, 139, 27, 11, 67, 60, 166, 51, 29, 7, 89, -2, -2]","(False, '39분 57초')"
"[127, 100, 2, 37, 56, 39, 118, 67, 3, 28, -2, -2, 15, 61, 28, 47, 51, 130, 139, -2, -2, 137, 53, 92, 50, 31, 16, 90, 0, 2]","(True, '23분 9초')"
"[17, 59, 29, 43, 51, 744, 140, -2, -2, 103, 63, 24, 4, 53, 598, 89, 86, 7, 82, -2, -2, 3, 59, 324, 135, 0, 2, 90, 65, 17]","(False, '23분 28초')"
"[17, 54, 346, 21, -1, -1, 121, -1, -1, 49, 56, 107, 69, 67, 18, 46, -2, -2, 64, 25, 4, 1, 53, 159, 8, 58, 101, 105, 67, 3]","(False, '31분 30초')"
"[101, 60, 262, 144, 43, 14, 63, 50, 76, 48, 54, 59, 93, 61, 56, 42, 45, 20, 60, 81, 16, 118, 79, 48, 154, 58, 60, 151, -2, -2]","(False, '15분 49초')"
"[33, 54, 28, 122, -2, -2, 63, 45, 69, 51, -2, -2, 97, 50, 2, 148, 29, 14, 144, -1, -1, 38, 46, 37, 103, 71, 17, 80, 53, 137]","(True, '16분 11초')"
"[0, 86, 7, 144, 0, 2, 121, 67, 6, 24, -2, -2, 93, 54, 28, 30, 61, 147, 83, 63, 51, 141, 50, 2, 50, -2, -2, 80, 42, 24]","(False, '15분 54초')"
"[21, -1, -1, 122, 55, 22, 67, 67, 3, 103, 53, 227, 96, -2, -2, 98, 50, 10, 22, 56, 156, 16, 45, 22, 148, 75, 4, 105, 53, 53]","(True, '16분 11초')"
"[124, 54, 227, 144, -1, -1, 1, 45, 11, 103, 67, 15, 65, 89, 18, 37, 57, 28, 139, 53, 36, 55, -2, -2, 50, 63, 48, 4, 70, 46]","(True, '18분 15초')"
"[33, 64, 230, 60, 100, 1, 157, 64, 14, 51, -2, -2, 65, 100, 3, 71, 100, 1, 144, 100, 3, 148, 20, 5, 130, 50, 2, 93, 58, 31]","(True, '25분 25초')"
"[33, 46, 48, 25, 67, 15, 149, 80, 5, 28, 48, 60, 151, -2, -2, 141, 48, 31, 64, 55, 107, 119, 52, 691, 50, -2, -2, 90, 22, 9]","(True, '23분 12초')"
"[33, 42, 19, 83, -1, -1, 141, -2, -2, 126, -2, -2, 96, 67, 3, 140, 61, 44, 122, 70, 37, 7, -2, -2, 24, -2, -2, 4, 61, 18]","(False, '29분 3초')"
"[33, 59, 39, 144, -1, -1, 42, 86, 22, 136, 61, 92, 52, 60, 52, 104, -1, -1, 37, 62, 13, 1, -2, -2, 103, -2, -2, 80, 61, 38]","(True, '31분 17초')"
"[38, 56, 89, 139, 46, 13, 3, 55, 207, 130, 52, 450, 90, -2, -2, 36, 75, 4, 37, 82, 34, 141, 43, 7, 28, 51, 78, 12, -2, -2]","(False, '30분 41초')"
"[35, 51, 1220, 88, -1, -1, 55, -2, -2, 28, 43, 14, 12, 49, 122, 56, 0, 2, 74, -1, -1, 146, 54, 174, 50, 52, 378, 13, 62, 34]","(False, '36분 1초')"
"[38, 58, 62, 37, 61, 28, 101, 52, 427, 28, 46, 96, 105, 77, 43, 30, 54, 634, 60, 67, 3, 18, 46, 26, 103, 51, 53, 4, 76, 17]","(False, '15분 24초')"
"[87, -2, -2, 37, 56, 55, 1, 46, 28, 24, 54, 24, 80, 59, 95, 58, 52, 91, 59, -2, -2, 137, -2, -2, 50, 50, 14, 69, 64, 73]","(False, '28분 40초')"
"[30, 53, 200, 82, 66, 92, 55, -2, -2, 28, 52, 25, 15, 63, 8, 38, 0, 1, 64, 100, 1, 32, -1, -1, 68, -2, -2, 125, 54, 283]","(True, '21분 34초')"
"[141, -2, -2, 95, 40, 5, 53, 52, 641, 28, 56, 43, 146, 59, 438, 47, 57, 67, 25, 100, 2, 100, 63, 107, 103, 88, 17, 89, 52, 431]","(True, '25분 50초')"
"[37, 57, 30, 64, 59, 37, 67, -2, -2, 68, 74, 34, 78, -2, -2, 128, 0, 1, 122, 100, 1, 1, 56, 73, 133, 25, 4, 80, 57, 42]","(True, '26분 45초')"
"[101, -2, -2, 21, 58, 147, 55, 53, 665, 103, 75, 12, 89, -2, -2, 85, 47, 15, 95, 50, 16, 121, 33, 3, 50, 38, 8, 65, 33, 18]","(False, '34분 55초')"
"[41, 51, 519, 122, -2, -2, 55, 62, 102, 28, 100, 1, 105, 20, 5, 42, 56, 220, 144, 43, 47, 157, 63, 76, 48, 67, 12, 120, 42, 38]","(False, '22분 28초')"
"[98, 64, 39, 53, -2, -2, 137, 59, 39, 28, 63, 16, 151, -2, -2, 118, 57, 98, 144, 40, 10, 0, 58, 19, 120, 67, 3, 105, 62, 34]","(False, '29분 55초')"
"[85, -1, -1, 60, 50, 38, 32, -2, -2, 68, 38, 13, 78, 54, 13, 38, 48, 21, 144, -1, -1, 98, 49, 101, 50, 49, 41, 96, 53, 720]","(False, '22분 36초')"
"[71, 43, 7, 82, 57, 92, 148, 54, 26, 126, 54, 50, 4, 60, 30, 3, 53, 47, 64, 52, 52, 1, -2, -2, 103, -2, -2, 65, 59, 74]","(False, '16분 5초')"
"[30, 57, 14, 37, 46, 71, 2, 51, 73, 145, -2, -2, 93, 59, 95, 42, -2, -2, 66, 55, 20, 90, 56, 173, 51, -2, -2, 97, 53, 91]","(False, '20분 8초')"
"[139, 52, 114, 22, 44, 41, 130, 41, 74, 46, 59, 130, 97, 42, 19, 30, 59, 166, 37, 62, 58, 121, 60, 10, 51, 50, 4, 13, 60, 145]","(False, '15분 19초')"
"[112, -1, -1, 38, 67, 12, 55, -2, -2, 24, 44, 18, 4, -2, -2, 0, 57, 63, 22, 0, 1, 148, 56, 300, 51, 50, 2, 80, 55, 77]","(False, '29분 1초')"
"[58, 68, 19, 82, 80, 10, 90, 56, 202, 50, 0, 1, 13, 53, 320, 99, 56, 114, 121, 71, 7, 153, 75, 51, 28, 33, 24, 52, -2, -2]","(True, '34분 21초')"
"[3, 57, 651, 22, 78, 9, 122, -2, -2, 62, -1, -1, 69, 42, 26, 33, 63, 46, 64, 56, 185, 157, 39, 23, 28, 51, 201, 105, -2, -2]","(False, '22분 24초')"
"[55, 62, 102, 95, 63, 106, 58, 54, 166, 50, 61, 89, 156, 56, 407, 85, 78, 9, 91, 53, 32, 54, -1, -1, 8, 60, 15, 125, 52, 75]","(True, '18분 23초')"
"[141, 52, 191, 144, -1, -1, 47, 67, 18, 28, 48, 42, 52, 33, 3, 3, 54, 115, 121, 65, 23, 122, -2, -2, 103, 86, 22, 97, 78, 9]","(False, '10분 13초')"
"[144, 58, 26, 83, 100, 1, 11, -2, -2, 28, 55, 142, 12, 86, 14, 109, 63, 167, 64, 55, 107, 157, -2, -2, 48, 62, 55, 52, 52, 63]","(True, '31분 28초')"
"[38, -2, -2, 22, 60, 20, 148, 59, 107, 103, 70, 115, 80, -2, -2, 33, 50, 28, 53, 67, 3, 47, 57, 152, 145, 35, 31, 107, 67, 15]","(False, '24분 18초')"
